days,miles,receipts,reimbursement,case_id,miles_per_day,receipts_per_day,reimbursement_per_day,cost_per_mile,sequence,cluster_kmeans,cluster_dbscan,cluster_gmm,trip_length_bucket,efficiency_bucket,receipt_bucket,efficiency_category,cents,outlier_zscore,outlier_iqr,outlier_iforest,outlier_lof,outlier_count,is_outlier
5,765.0,480.48,1038.42,782,153.0,96.096,207.68400000000003,0.628078431372549,782,1,0,1,medium(4-6),high(100-200),medium(100-500),low,42,False,False,False,False,0,False
9,1097.0,2330.2,1728.07,783,121.88888888888889,258.9111111111111,192.00777777777776,2.1241567912488604,783,0,0,1,long(7-10),high(100-200),very_high(1000+),low,7,False,False,False,False,0,False
4,422.0,2049.71,1491.9,784,105.5,512.4275,372.975,4.857132701421801,784,2,0,2,medium(4-6),high(100-200),very_high(1000+),low,90,False,False,False,False,0,False
14,1020.0,510.33,1406.95,785,72.85714285714286,36.45214285714285,100.49642857142858,0.5003235294117647,785,0,0,0,very_long(11+),medium(50-100),high(500-1000),low,95,False,False,False,False,0,False
4,205.0,545.57,682.22,786,51.25,136.3925,170.555,2.661317073170732,786,1,0,1,medium(4-6),medium(50-100),high(500-1000),low,22,False,False,False,False,0,False
12,1046.0,1850.85,1875.72,787,87.16666666666667,154.23749999999998,156.31,1.769455066921606,787,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,72,False,False,False,False,0,False
4,1001.0,739.08,1116.31,788,250.25,184.77,279.0775,0.7383416583416584,788,1,0,2,medium(4-6),very_high(200+),high(500-1000),high,31,False,False,False,False,0,False
9,938.0,742.17,1632.1,789,104.22222222222223,82.46333333333332,181.34444444444443,0.791226012793177,789,0,0,0,long(7-10),high(100-200),high(500-1000),low,10,False,False,False,False,0,False
5,351.0,407.74,883.11,790,70.2,81.548,176.622,1.1616524216524218,790,1,0,1,medium(4-6),medium(50-100),medium(100-500),low,11,False,False,False,False,0,False
9,748.0,653.42,1249.66,791,83.11111111111111,72.60222222222222,138.85111111111112,0.8735561497326203,791,1,0,0,long(7-10),medium(50-100),high(500-1000),low,66,False,False,False,False,0,False
13,1186.0,2462.26,1906.35,792,91.23076923076923,189.4046153846154,146.6423076923077,2.0761045531197304,792,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,35,False,False,False,False,0,False
6,384.0,1656.04,1682.33,793,64.0,276.00666666666666,280.3883333333333,4.312604166666667,793,2,0,1,medium(4-6),medium(50-100),very_high(1000+),low,33,False,False,False,False,0,False
10,150.0,418.41,844.9,794,15.0,41.841,84.49,2.7894,794,1,0,0,long(7-10),low(<50),medium(100-500),low,90,False,False,False,False,0,False
10,783.0,158.93,993.55,795,78.3,15.893,99.35499999999999,0.2029757343550447,795,1,0,0,long(7-10),medium(50-100),medium(100-500),low,55,False,False,False,False,0,False
6,372.0,2494.69,1742.34,796,62.0,415.7816666666667,290.39,6.7061559139784945,796,2,0,1,medium(4-6),medium(50-100),very_high(1000+),low,34,False,False,False,False,0,False
10,958.0,1643.76,1827.18,797,95.8,164.376,182.71800000000002,1.7158246346555324,797,0,0,0,long(7-10),medium(50-100),very_high(1000+),low,18,False,False,False,False,0,False
8,34.0,1225.2,1438.52,798,4.25,153.15,179.815,36.03529411764706,798,1,0,0,long(7-10),low(<50),very_high(1000+),low,52,False,False,False,False,0,False
7,151.0,2461.93,1516.58,799,21.571428571428573,351.7042857142857,216.6542857142857,16.304172185430463,799,2,0,1,long(7-10),low(<50),very_high(1000+),low,58,False,False,False,False,0,False
7,150.0,1379.35,1500.09,800,21.428571428571427,197.04999999999998,214.29857142857142,9.195666666666666,800,1,0,1,long(7-10),low(<50),very_high(1000+),low,9,False,False,False,False,0,False
6,751.0,2085.98,1757.81,801,125.16666666666667,347.66333333333336,292.9683333333333,2.777603195739015,801,2,0,1,medium(4-6),high(100-200),very_high(1000+),low,81,False,False,False,False,0,False
7,568.0,159.12,738.92,802,81.14285714285714,22.731428571428573,105.55999999999999,0.28014084507042253,802,1,0,1,long(7-10),medium(50-100),medium(100-500),low,92,False,False,False,False,0,False
12,574.0,2240.9,1785.72,803,47.833333333333336,186.74166666666667,148.81,3.904006968641115,803,0,0,0,very_long(11+),low(<50),very_high(1000+),low,72,False,False,False,False,0,False
13,36.0,808.38,1190.16,804,2.769230769230769,62.183076923076925,91.55076923076923,22.455,804,1,0,0,very_long(11+),low(<50),high(500-1000),low,16,False,False,False,False,0,False
14,595.0,1818.77,1889.9,805,42.5,129.91214285714287,134.99285714285716,3.0567563025210083,805,0,0,0,very_long(11+),low(<50),very_high(1000+),low,90,False,False,False,False,0,False
7,381.0,2342.27,1705.24,806,54.42857142857143,334.61,243.6057142857143,6.14769028871391,806,2,0,1,long(7-10),medium(50-100),very_high(1000+),low,24,False,False,False,False,0,False
14,174.0,815.3,1295.14,807,12.428571428571429,58.23571428571428,92.51,4.685632183908046,807,1,0,0,very_long(11+),low(<50),high(500-1000),low,14,False,False,False,False,0,False
11,226.0,2013.45,1590.82,808,20.545454545454547,183.04090909090908,144.62,8.909070796460178,808,0,0,0,very_long(11+),low(<50),very_high(1000+),low,82,False,False,False,False,0,False
13,137.0,1505.66,1777.72,809,10.538461538461538,115.82000000000001,136.74769230769232,10.99021897810219,809,0,0,0,very_long(11+),low(<50),very_high(1000+),low,72,False,False,False,False,0,False
13,774.0,206.45,1110.0,810,59.53846153846154,15.88076923076923,85.38461538461539,0.2667312661498708,810,1,0,0,very_long(11+),medium(50-100),medium(100-500),low,0,False,False,False,False,0,False
5,1120.0,1514.91,1658.97,811,224.0,302.982,331.794,1.3525982142857143,811,0,0,1,medium(4-6),very_high(200+),very_high(1000+),high,97,False,False,False,False,0,False
4,862.0,2335.55,1698.94,812,215.5,583.8875,424.735,2.7094547563805107,812,2,0,2,medium(4-6),very_high(200+),very_high(1000+),optimal,94,False,False,False,False,0,False
8,829.0,1147.89,2004.34,813,103.625,143.48625,250.5425,1.3846682750301569,813,0,0,1,long(7-10),high(100-200),very_high(1000+),low,34,False,False,False,False,0,False
4,380.0,446.66,764.24,814,95.0,111.665,191.06,1.175421052631579,814,1,0,1,medium(4-6),medium(50-100),medium(100-500),low,24,False,False,False,False,0,False
9,238.0,1197.83,1560.78,815,26.444444444444443,133.0922222222222,173.42,5.032899159663865,815,1,0,0,long(7-10),low(<50),very_high(1000+),low,78,False,False,False,False,0,False
13,1199.0,493.0,1634.13,816,92.23076923076923,37.92307692307692,125.7023076923077,0.41117597998331945,816,0,0,0,very_long(11+),medium(50-100),medium(100-500),low,13,False,False,False,False,0,False
12,710.0,1249.41,1921.09,817,59.166666666666664,104.1175,160.09083333333334,1.7597323943661973,817,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,9,False,False,False,False,0,False
14,719.0,1973.14,1980.99,818,51.357142857142854,140.93857142857144,141.49928571428572,2.7442837273991656,818,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,99,False,False,False,False,0,False
1,482.0,1697.08,1198.24,819,482.0,1697.08,1198.24,3.520912863070539,819,3,-1,3,short(1-3),very_high(200+),very_high(1000+),high,24,False,False,True,False,1,False
9,444.0,725.31,1062.52,820,49.333333333333336,80.58999999999999,118.05777777777777,1.633581081081081,820,1,0,0,long(7-10),low(<50),high(500-1000),low,52,False,False,False,False,0,False
11,610.0,1990.79,1753.56,821,55.45454545454545,180.98090909090908,159.41454545454545,3.2635901639344262,821,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,56,False,False,False,False,0,False
4,238.0,1707.28,1483.48,822,59.5,426.82,370.87,7.173445378151261,822,2,0,2,medium(4-6),medium(50-100),very_high(1000+),low,48,False,False,False,False,0,False
2,299.0,1612.7,1282.8,823,149.5,806.35,641.4,5.3936454849498325,823,2,-1,2,short(1-3),high(100-200),very_high(1000+),low,80,False,False,False,False,0,False
10,273.0,799.9,1155.05,824,27.3,79.99,115.505,2.93003663003663,824,1,0,0,long(7-10),low(<50),high(500-1000),low,5,False,False,False,False,0,False
3,154.0,274.04,406.91,825,51.333333333333336,91.34666666666668,135.63666666666668,1.7794805194805197,825,1,0,2,short(1-3),medium(50-100),medium(100-500),low,91,False,False,False,False,0,False
7,636.0,697.02,1276.06,826,90.85714285714286,99.57428571428571,182.2942857142857,1.0959433962264151,826,1,0,1,long(7-10),medium(50-100),high(500-1000),low,6,False,False,False,False,0,False
2,1038.0,685.07,962.14,827,519.0,342.535,481.07,0.659990366088632,827,2,-1,2,short(1-3),very_high(200+),high(500-1000),high,14,False,False,False,True,1,False
2,798.0,2334.41,1485.4,828,399.0,1167.205,742.7,2.9253258145363406,828,3,-1,2,short(1-3),very_high(200+),very_high(1000+),high,40,False,False,False,False,0,False
12,601.0,2166.56,1918.46,829,50.083333333333336,180.54666666666665,159.87166666666667,3.6049251247920133,829,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,46,False,False,False,False,0,False
6,290.0,814.04,1077.35,830,48.333333333333336,135.67333333333332,179.5583333333333,2.8070344827586204,830,1,0,1,medium(4-6),low(<50),high(500-1000),low,34,False,False,False,False,0,False
8,16.0,259.02,543.56,831,2.0,32.3775,67.945,16.18875,831,1,0,0,long(7-10),low(<50),medium(100-500),low,55,False,False,False,False,0,False
8,303.0,1072.44,1453.25,832,37.875,134.055,181.65625,3.5394059405940594,832,1,0,0,long(7-10),low(<50),very_high(1000+),low,25,False,False,False,False,0,False
11,372.0,2048.26,1632.61,833,33.81818181818182,186.20545454545456,148.4190909090909,5.506075268817205,833,0,0,0,very_long(11+),low(<50),very_high(1000+),low,61,False,False,False,False,0,False
3,864.0,2338.52,1513.04,834,288.0,779.5066666666667,504.34666666666664,2.7066203703703704,834,2,-1,2,short(1-3),very_high(200+),very_high(1000+),high,4,False,False,False,False,0,False
11,913.0,2253.41,1758.56,835,83.0,204.85545454545453,159.86909090909091,2.4681380065717415,835,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,56,False,False,False,False,0,False
14,805.0,834.06,1683.49,836,57.5,59.575714285714284,120.24928571428572,1.0360993788819874,836,0,0,0,very_long(11+),medium(50-100),high(500-1000),low,49,False,False,False,False,0,False
5,905.0,2317.31,1691.38,837,181.0,463.462,338.276,2.5605635359116024,837,2,0,1,medium(4-6),high(100-200),very_high(1000+),optimal,38,False,False,False,False,0,False
10,728.0,226.53,1060.47,838,72.8,22.653,106.047,0.3111675824175824,838,1,0,0,long(7-10),medium(50-100),medium(100-500),low,47,False,False,False,False,0,False
4,842.0,893.25,1324.64,839,210.5,223.3125,331.16,1.0608669833729216,839,1,0,2,medium(4-6),very_high(200+),high(500-1000),optimal,64,False,False,False,False,0,False
5,117.0,953.06,1116.8,840,23.4,190.612,223.35999999999999,8.145811965811966,840,1,0,1,medium(4-6),low(<50),high(500-1000),low,80,False,False,False,False,0,False
12,307.0,957.17,1432.75,841,25.583333333333332,79.76416666666667,119.39583333333333,3.117817589576547,841,1,0,0,very_long(11+),low(<50),high(500-1000),low,75,False,False,False,False,0,False
9,51.0,314.81,704.94,842,5.666666666666667,34.97888888888889,78.32666666666667,6.172745098039216,842,1,0,0,long(7-10),low(<50),medium(100-500),low,94,False,False,False,False,0,False
7,1071.0,841.11,1699.9,843,153.0,120.15857142857143,242.84285714285716,0.7853501400560224,843,0,0,1,long(7-10),high(100-200),high(500-1000),low,90,False,False,False,False,0,False
13,922.0,1510.22,1967.87,844,70.92307692307692,116.17076923076924,151.37461538461537,1.6379826464208243,844,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,87,False,False,False,False,0,False
8,867.0,2373.39,1747.22,845,108.375,296.67375,218.4025,2.7374740484429063,845,0,0,1,long(7-10),high(100-200),very_high(1000+),low,22,False,False,False,False,0,False
11,1013.0,1483.3,1952.8,846,92.0909090909091,134.84545454545454,177.52727272727273,1.46426456071076,846,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,80,False,False,False,False,0,False
6,1148.0,1525.81,1776.48,847,191.33333333333334,254.30166666666665,296.08,1.329102787456446,847,0,0,1,medium(4-6),high(100-200),very_high(1000+),optimal,48,False,False,False,False,0,False
12,158.0,2195.67,1625.46,848,13.166666666666666,182.9725,135.455,13.896645569620254,848,0,0,0,very_long(11+),low(<50),very_high(1000+),low,46,False,False,False,False,0,False
5,1010.0,2054.21,1810.37,849,202.0,410.842,362.07399999999996,2.033871287128713,849,2,0,1,medium(4-6),very_high(200+),very_high(1000+),optimal,37,False,False,False,False,0,False
1,682.0,1517.04,1376.04,850,682.0,1517.04,1376.04,2.224398826979472,850,3,3,3,short(1-3),very_high(200+),very_high(1000+),high,4,False,False,False,False,0,False
5,14.0,78.33,406.7,851,2.8,15.666,81.34,5.595,851,1,0,1,medium(4-6),low(<50),low(<100),low,70,False,False,False,False,0,False
6,1203.0,1900.48,1972.88,852,200.5,316.74666666666667,328.81333333333333,1.5797838736492102,852,0,0,1,medium(4-6),very_high(200+),very_high(1000+),optimal,88,False,False,False,False,0,False
4,810.0,1852.31,1575.87,853,202.5,463.0775,393.9675,2.2868024691358024,853,2,0,2,medium(4-6),very_high(200+),very_high(1000+),optimal,87,False,False,False,False,0,False
3,760.0,2073.25,1522.45,854,253.33333333333334,691.0833333333334,507.48333333333335,2.7279605263157896,854,2,-1,2,short(1-3),very_high(200+),very_high(1000+),high,45,False,False,False,False,0,False
7,868.0,625.09,1403.48,855,124.0,89.29857142857144,200.49714285714285,0.7201497695852535,855,1,0,1,long(7-10),high(100-200),high(500-1000),low,48,False,False,False,False,0,False
7,205.0,103.31,683.1,856,29.285714285714285,14.758571428571429,97.58571428571429,0.5039512195121951,856,1,0,1,long(7-10),low(<50),medium(100-500),low,10,False,False,False,False,0,False
5,387.0,1882.35,1588.8,857,77.4,376.46999999999997,317.76,4.8639534883720925,857,2,0,1,medium(4-6),medium(50-100),very_high(1000+),low,80,False,False,False,False,0,False
11,447.0,130.07,852.02,858,40.63636363636363,11.824545454545454,77.45636363636363,0.2909843400447427,858,1,0,0,very_long(11+),low(<50),medium(100-500),low,2,False,False,False,False,0,False
9,482.0,1348.44,1633.26,859,53.55555555555556,149.82666666666668,181.47333333333333,2.7975933609958505,859,0,0,0,long(7-10),medium(50-100),very_high(1000+),low,26,False,False,False,False,0,False
7,15.0,2436.67,1459.63,860,2.142857142857143,348.0957142857143,208.51857142857145,162.44466666666668,860,2,0,1,long(7-10),low(<50),very_high(1000+),low,63,False,False,False,False,0,False
10,955.0,1182.33,1950.3,861,95.5,118.23299999999999,195.03,1.2380418848167538,861,0,0,0,long(7-10),medium(50-100),very_high(1000+),low,30,False,False,False,False,0,False
5,41.0,2314.68,1500.28,862,8.2,462.936,300.056,56.45560975609756,862,2,0,1,medium(4-6),low(<50),very_high(1000+),low,28,False,False,False,False,0,False
2,1189.0,1164.74,1666.52,863,594.5,582.37,833.26,0.97959629941127,863,3,-1,2,short(1-3),very_high(200+),very_high(1000+),high,52,False,False,False,True,1,False
2,762.0,519.74,752.69,864,381.0,259.87,376.345,0.6820734908136483,864,1,1,2,short(1-3),very_high(200+),high(500-1000),high,69,False,False,False,False,0,False
10,895.0,937.46,1714.8,865,89.5,93.74600000000001,171.48,1.047441340782123,865,0,0,0,long(7-10),medium(50-100),high(500-1000),low,80,False,False,False,False,0,False
13,858.0,2258.01,1889.71,866,66.0,173.69307692307694,145.3623076923077,2.631713286713287,866,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,71,False,False,False,False,0,False
11,650.0,524.8,1179.09,867,59.09090909090909,47.709090909090904,107.19,0.8073846153846154,867,1,0,0,very_long(11+),medium(50-100),high(500-1000),low,8,False,False,False,False,0,False
4,198.0,2106.63,1450.67,868,49.5,526.6575,362.6675,10.639545454545456,868,2,0,2,medium(4-6),low(<50),very_high(1000+),low,67,False,False,False,False,0,False
1,791.0,1927.75,1419.88,869,791.0,1927.75,1419.88,2.437104930467762,869,3,-1,3,short(1-3),very_high(200+),very_high(1000+),high,88,False,False,True,False,1,False
14,1020.0,1201.75,2337.73,870,72.85714285714286,85.83928571428571,166.9807142857143,1.178186274509804,870,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,73,False,False,False,False,0,False
12,59.0,2247.39,1629.92,871,4.916666666666667,187.2825,135.82666666666668,38.091355932203385,871,0,0,0,very_long(11+),low(<50),very_high(1000+),low,92,False,False,False,False,0,False
8,626.0,545.84,1142.89,872,78.25,68.23,142.86125,0.8719488817891374,872,1,0,0,long(7-10),medium(50-100),high(500-1000),low,89,False,False,False,False,0,False
5,57.0,559.05,639.73,873,11.4,111.80999999999999,127.946,9.807894736842105,873,1,0,1,medium(4-6),low(<50),high(500-1000),low,73,False,False,False,False,0,False
5,908.0,716.7,1375.88,874,181.6,143.34,275.17600000000004,0.7893171806167402,874,1,0,1,medium(4-6),high(100-200),high(500-1000),optimal,88,False,False,False,False,0,False
13,8.0,78.44,713.71,875,0.6153846153846154,6.033846153846154,54.900769230769235,9.805,875,1,4,0,very_long(11+),low(<50),low(<100),low,71,False,False,False,True,1,False
11,684.0,672.51,1487.93,876,62.18181818181818,61.13727272727272,135.26636363636365,0.9832017543859649,876,1,0,0,very_long(11+),medium(50-100),high(500-1000),low,93,False,False,False,False,0,False
4,180.0,2365.46,1443.02,877,45.0,591.365,360.755,13.141444444444444,877,2,0,2,medium(4-6),low(<50),very_high(1000+),low,2,False,False,False,False,0,False
13,511.0,1628.33,1915.79,878,39.30769230769231,125.25615384615384,147.36846153846153,3.186555772994129,878,0,0,0,very_long(11+),low(<50),very_high(1000+),low,79,False,False,False,False,0,False
4,231.0,20.39,499.26,879,57.75,5.0975,124.815,0.08826839826839827,879,1,0,1,medium(4-6),medium(50-100),low(<100),low,26,False,False,False,False,0,False
9,1139.0,1973.31,1759.33,880,126.55555555555556,219.25666666666666,195.4811111111111,1.7324934152765583,880,0,0,1,long(7-10),high(100-200),very_high(1000+),low,33,False,False,False,False,0,False
9,578.0,1167.71,1587.21,881,64.22222222222223,129.74555555555557,176.35666666666668,2.020259515570934,881,0,0,0,long(7-10),medium(50-100),very_high(1000+),low,21,False,False,False,False,0,False
14,530.0,2028.06,2079.14,882,37.857142857142854,144.86142857142858,148.51,3.826528301886792,882,0,0,0,very_long(11+),low(<50),very_high(1000+),low,14,False,False,False,False,0,False
7,316.0,141.89,837.8,883,45.142857142857146,20.27,119.68571428571428,0.4490189873417721,883,1,0,1,long(7-10),low(<50),medium(100-500),low,80,False,False,False,False,0,False
2,897.0,2382.39,1437.95,884,448.5,1191.195,718.975,2.655953177257525,884,3,-1,2,short(1-3),very_high(200+),very_high(1000+),high,95,False,False,False,True,1,False
12,121.0,608.92,1033.44,885,10.083333333333334,50.74333333333333,86.12,5.032396694214876,885,1,0,0,very_long(11+),low(<50),high(500-1000),low,44,False,False,False,False,0,False
4,764.0,1417.94,1682.1,886,191.0,354.485,420.525,1.8559424083769633,886,2,0,2,medium(4-6),high(100-200),very_high(1000+),optimal,10,False,False,False,False,0,False
11,663.0,2141.08,1715.29,887,60.27272727272727,194.64363636363635,155.93545454545455,3.2293815987933634,887,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,29,False,False,False,False,0,False
3,91.0,1640.15,1338.3,888,30.333333333333332,546.7166666666667,446.09999999999997,18.023626373626374,888,2,0,2,short(1-3),low(<50),very_high(1000+),low,30,False,False,False,False,0,False
1,1035.0,1289.84,1317.33,889,1035.0,1289.84,1317.33,1.2462222222222221,889,3,-1,3,short(1-3),,very_high(1000+),,33,False,False,True,False,1,False
7,125.0,193.62,616.24,890,17.857142857142858,27.66,88.03428571428572,1.5489600000000001,890,1,0,1,long(7-10),low(<50),medium(100-500),low,24,False,False,False,False,0,False
12,437.0,639.96,1183.74,891,36.416666666666664,53.330000000000005,98.645,1.4644393592677347,891,1,0,0,very_long(11+),low(<50),high(500-1000),low,74,False,False,False,False,0,False
4,84.0,2243.12,1392.1,892,21.0,560.78,348.025,26.70380952380952,892,2,0,2,medium(4-6),low(<50),very_high(1000+),low,10,False,False,False,False,0,False
5,716.0,1316.6,1686.98,893,143.2,263.32,337.396,1.8388268156424579,893,2,0,1,medium(4-6),high(100-200),very_high(1000+),low,98,False,False,False,False,0,False
12,18.0,2461.37,1556.78,894,1.5,205.11416666666665,129.73166666666665,136.74277777777777,894,0,0,0,very_long(11+),low(<50),very_high(1000+),low,78,False,False,False,False,0,False
3,560.0,1664.15,1419.48,895,186.66666666666666,554.7166666666667,473.16,2.9716964285714287,895,2,-1,2,short(1-3),high(100-200),very_high(1000+),optimal,48,False,False,False,False,0,False
3,504.0,63.39,568.17,896,168.0,21.13,189.39,0.12577380952380954,896,1,0,2,short(1-3),high(100-200),low(<100),low,16,False,False,False,True,1,False
5,1126.0,664.9,1336.74,897,225.2,132.98,267.348,0.5904973357015986,897,1,0,1,medium(4-6),very_high(200+),high(500-1000),high,74,False,False,False,False,0,False
1,1092.0,390.55,589.11,898,1092.0,390.55,589.11,0.35764652014652015,898,3,-1,3,short(1-3),,medium(100-500),,11,False,False,True,True,2,True
11,273.0,502.37,862.61,899,24.818181818181817,45.67,78.41909090909091,1.8401831501831503,899,1,0,0,very_long(11+),low(<50),high(500-1000),low,61,False,False,False,False,0,False
4,6.0,458.7,459.21,900,1.5,114.675,114.8025,76.45,900,1,0,1,medium(4-6),low(<50),medium(100-500),low,21,False,False,False,False,0,False
1,620.0,490.45,678.74,901,620.0,490.45,678.74,0.7910483870967742,901,3,-1,3,short(1-3),very_high(200+),medium(100-500),high,74,False,False,False,True,1,False
5,659.0,2083.15,1645.06,902,131.8,416.63,329.012,3.1610773899848255,902,2,0,1,medium(4-6),high(100-200),very_high(1000+),low,6,False,False,False,False,0,False
12,353.0,2150.17,1765.67,903,29.416666666666668,179.18083333333334,147.13916666666668,6.091133144475921,903,0,0,0,very_long(11+),low(<50),very_high(1000+),low,67,False,False,False,False,0,False
13,618.0,1982.27,2000.39,904,47.53846153846154,152.4823076923077,153.87615384615384,3.2075566343042072,904,0,0,0,very_long(11+),low(<50),very_high(1000+),low,39,False,False,False,False,0,False
2,1158.0,2355.92,1528.91,905,579.0,1177.96,764.455,2.0344732297063906,905,3,-1,2,short(1-3),very_high(200+),very_high(1000+),high,91,False,False,True,True,2,True
3,512.0,1251.6,1360.76,906,170.66666666666666,417.2,453.58666666666664,2.44453125,906,2,-1,2,short(1-3),high(100-200),very_high(1000+),low,76,False,False,False,False,0,False
5,840.0,941.55,1676.48,907,168.0,188.31,335.296,1.1208928571428571,907,1,0,1,medium(4-6),high(100-200),high(500-1000),low,48,False,False,False,False,0,False
7,1086.0,2319.81,1858.36,908,155.14285714285714,331.40142857142854,265.47999999999996,2.1361049723756906,908,0,0,1,long(7-10),high(100-200),very_high(1000+),low,36,False,False,False,False,0,False
13,1152.0,864.45,1797.14,909,88.61538461538461,66.49615384615385,138.24153846153848,0.7503906250000001,909,0,0,0,very_long(11+),medium(50-100),high(500-1000),low,14,False,False,False,False,0,False
4,840.0,1375.42,1580.95,910,210.0,343.855,395.2375,1.637404761904762,910,2,0,2,medium(4-6),very_high(200+),very_high(1000+),optimal,95,False,False,False,False,0,False
4,724.0,89.99,667.98,911,181.0,22.4975,166.995,0.12429558011049723,911,1,0,2,medium(4-6),high(100-200),low(<100),optimal,98,False,False,False,True,1,False
3,327.0,2141.92,1438.41,912,109.0,713.9733333333334,479.47,6.550214067278287,912,2,0,2,short(1-3),high(100-200),very_high(1000+),low,41,False,False,False,False,0,False
13,1055.0,2005.84,1997.52,913,81.15384615384616,154.29538461538462,153.6553846153846,1.9012701421800946,913,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,52,False,False,False,False,0,False
1,931.0,327.97,609.73,914,931.0,327.97,609.73,0.3522771213748658,914,3,-1,3,short(1-3),very_high(200+),medium(100-500),high,73,False,False,True,True,2,True
10,108.0,2181.67,1632.42,915,10.8,218.167,163.24200000000002,20.200648148148147,915,0,0,0,long(7-10),low(<50),very_high(1000+),low,42,False,False,False,False,0,False
13,1204.0,24.47,1344.17,916,92.61538461538461,1.8823076923076922,103.39769230769231,0.02032392026578073,916,0,0,0,very_long(11+),medium(50-100),low(<100),low,17,False,False,False,False,0,False
5,517.0,919.25,1288.31,917,103.4,183.85,257.662,1.7780464216634428,917,1,0,1,medium(4-6),high(100-200),high(500-1000),low,31,False,False,False,False,0,False
8,897.0,1536.36,1944.62,918,112.125,192.045,243.0775,1.7127759197324413,918,0,0,1,long(7-10),high(100-200),very_high(1000+),low,62,False,False,False,False,0,False
12,988.0,2492.79,1753.84,919,82.33333333333333,207.7325,146.15333333333334,2.523066801619433,919,0,0,0,very_long(11+),medium(50-100),very_high(1000+),low,84,False,False,False,False,0,False
1,1041.0,1630.25,1466.95,920,1041.0,1630.25,1466.95,1.5660422670509127,920,3,-1,3,short(1-3),,very_high(1000+),,95,False,False,True,False,1,False
10,454.0,2359.42,1619.0,921,45.4,235.942,161.9,5.1969603524229075,921,0,0,0,long(7-10),low(<50),very_high(1000+),low,0,False,False,False,False,0,False
5,406.0,1084.16,1399.39,922,81.2,216.83200000000002,279.87800000000004,2.670344827586207,922,1,0,1,medium(4-6),medium(50-100),very_high(1000+),low,39,False,False,False,False,0,False
4,103.0,1790.07,1394.55,923,25.75,447.5175,348.6375,17.379320388349512,923,2,0,2,medium(4-6),low(<50),very_high(1000+),low,55,False,False,False,False,0,False
11,198.0,269.95,695.66,924,18.0,24.54090909090909,63.24181818181818,1.3633838383838384,924,1,0,0,very_long(11+),low(<50),medium(100-500),low,66,False,False,False,False,0,False
4,477.0,18.97,631.5,925,119.25,4.7425,157.875,0.039769392033542975,925,1,0,1,medium(4-6),high(100-200),low(<100),low,50,False,False,False,False,0,False
11,67.0,2455.53,1572.91,926,6.090909090909091,223.23000000000002,142.9918181818182,36.64970149253732,926,0,0,0,very_long(11+),low(<50),very_high(1000+),low,91,False,False,False,False,0,False
7,789.0,185.73,966.26,927,112.71428571428571,26.532857142857143,138.03714285714287,0.2353992395437262,927,1,0,1,long(7-10),high(100-200),medium(100-500),low,26,False,False,False,False,0,False
13,70.0,993.7,1492.02,928,5.384615384615385,76.43846153846154,114.77076923076923,14.195714285714287,928,1,0,0,very_long(11+),low(<50),high(500-1000),low,2,False,False,False,False,0,False
12,59.0,858.62,1377.35,929,4.916666666666667,71.55166666666666,114.77916666666665,14.552881355932204,929,1,0,0,very_long(11+),low(<50),high(500-1000),low,35,False,False,False,False,0,False
3,1027.0,180.0,804.96,930,342.3333333333333,60.0,268.32,0.17526777020447906,930,1,0,2,short(1-3),very_high(200+),medium(100-500),high,96,False,False,False,False,0,False
3,275.0,543.74,572.73,931,91.66666666666667,181.24666666666667,190.91,1.9772363636363637,931,1,0,1,short(1-3),medium(50-100),high(500-1000),low,73,False,False,False,False,0,False
12,180.0,384.42,873.97,932,15.0,32.035000000000004,72.83083333333333,2.135666666666667,932,1,0,0,very_long(11+),low(<50),medium(100-500),low,97,False,False,False,False,0,False
3,334.0,2449.89,1472.53,933,111.33333333333333,816.63,490.8433333333333,7.335,933,2,-1,2,short(1-3),high(100-200),very_high(1000+),low,53,False,False,False,False,0,False
7,759.0,1694.02,1960.92,934,108.42857142857143,242.00285714285715,280.13142857142856,2.2319104084321477,934,0,0,1,long(7-10),high(100-200),very_high(1000+),low,92,False,False,False,False,0,False
10,174.0,1991.96,1542.4,935,17.4,199.196,154.24,11.448045977011494,935,0,0,0,long(7-10),low(<50),very_high(1000+),low,40,False,False,False,False,0,False
1,780.0,366.37,516.69,936,780.0,366.37,516.69,0.4697051282051282,936,3,-1,3,short(1-3),very_high(200+),medium(100-500),high,69,False,False,True,True,2,True
9,934.0,415.5,1208.82,937,103.77777777777777,46.166666666666664,134.31333333333333,0.44486081370449676,937,1,0,0,long(7-10),high(100-200),medium(100-500),low,82,False,False,False,False,0,False
