days,miles,receipts,reimbursement,miles_per_day,receipts_per_day,efficiency_score,is_5_day,is_efficient,receipt_category,base_per_diem,reimbursement_minus_base,miles_tier,predicted,residual,abs_error
3,760.0,2073.25,1522.45,253.33333333333334,691.0833333333334,253.33333333333334,0,0,,300,1222.45,"(600, 800]",1532.7162051875744,-10.266205187574315,10.266205187574315
7,868.0,625.09,1403.48,124.0,89.29857142857144,124.0,0,0,high,700,703.48,"(800, 1000]",1382.1742416706386,21.305758329361424,21.305758329361424
7,205.0,103.31,683.1,29.285714285714285,14.758571428571429,29.285714285714285,0,0,medium,700,-16.899999999999977,"(200, 400]",669.9175319076861,13.182468092313911,13.182468092313911
5,387.0,1882.35,1588.8,77.4,376.46999999999997,77.4,1,0,very_high,500,1088.8,"(200, 400]",1514.2455472712602,74.55445272873976,74.55445272873976
11,447.0,130.07,852.02,40.63636363636363,11.824545454545454,40.63636363636363,0,0,medium,1100,-247.98000000000002,"(400, 600]",960.5012486495318,-108.48124864953184,108.48124864953184
9,482.0,1348.44,1633.26,53.55555555555556,149.82666666666668,53.55555555555556,0,0,very_high,900,733.26,"(400, 600]",1642.554388199711,-9.294388199710966,9.294388199710966
7,15.0,2436.67,1459.63,2.142857142857143,348.0957142857143,2.142857142857143,0,0,,700,759.6300000000001,"(0, 100]",1494.7824744901989,-35.152474490198756,35.152474490198756
10,955.0,1182.33,1950.3,95.5,118.23299999999999,95.5,0,0,very_high,1000,950.3,"(800, 1000]",1906.8732765347072,43.42672346529275,43.42672346529275
5,41.0,2314.68,1500.28,8.2,462.936,8.2,1,0,,500,1000.28,"(0, 100]",1412.3465401981919,87.93345980180811,87.93345980180811
2,1189.0,1164.74,1666.52,594.5,582.37,594.5,0,0,very_high,200,1466.52,,1599.422304297039,67.09769570296089,67.09769570296089
2,762.0,519.74,752.69,381.0,259.87,381.0,0,0,medium_high,200,552.69,"(600, 800]",753.1881663197323,-0.4981663197322632,0.4981663197322632
10,895.0,937.46,1714.8,89.5,93.74600000000001,89.5,0,0,very_high,1000,714.8,"(800, 1000]",1768.1076418281932,-53.307641828193255,53.307641828193255
13,858.0,2258.01,1889.71,66.0,173.69307692307694,66.0,0,0,,1300,589.71,"(800, 1000]",1942.3978708554964,-52.687870855496385,52.687870855496385
11,650.0,524.8,1179.09,59.09090909090909,47.709090909090904,59.09090909090909,0,0,medium_high,1100,79.08999999999992,"(600, 800]",1163.2190384603339,15.870961539666041,15.870961539666041
4,198.0,2106.63,1450.67,49.5,526.6575,49.5,0,0,,400,1050.67,"(100, 200]",1365.94637058117,84.72362941883011,84.72362941883011
1,791.0,1927.75,1419.88,791.0,1927.75,791.0,0,0,very_high,100,1319.88,"(600, 800]",1396.300113705762,23.579886294238122,23.579886294238122
14,1020.0,1201.75,2337.73,72.85714285714286,85.83928571428571,72.85714285714286,0,0,very_high,1400,937.73,,2153.680097377744,184.049902622256,184.049902622256
12,59.0,2247.39,1629.92,4.916666666666667,187.2825,4.916666666666667,0,0,,1200,429.9200000000001,"(0, 100]",1615.0783897693582,14.84161023064189,14.84161023064189
8,626.0,545.84,1142.89,78.25,68.23,78.25,0,0,medium_high,800,342.8900000000001,"(600, 800]",1093.3298205087733,49.56017949122679,49.56017949122679
5,57.0,559.05,639.73,11.4,111.80999999999999,11.4,1,0,medium_high,500,139.73000000000002,"(0, 100]",640.3972241964433,-0.6672241964432715,0.6672241964432715
5,908.0,716.7,1375.88,181.6,143.34,181.6,1,1,high,500,875.8800000000001,"(800, 1000]",1364.7266525678178,11.153347432182272,11.153347432182272
13,8.0,78.44,713.71,0.6153846153846154,6.033846153846154,0.6153846153846154,0,0,low,1300,-586.29,"(0, 100]",761.3178584090153,-47.60785840901531,47.60785840901531
11,684.0,672.51,1487.93,62.18181818181818,61.13727272727272,62.18181818181818,0,0,high,1100,387.93000000000006,"(600, 800]",1400.9209138556353,87.0090861443648,87.0090861443648
4,180.0,2365.46,1443.02,45.0,591.365,45.0,0,0,,400,1043.02,"(100, 200]",1369.4027123940964,73.61728760590358,73.61728760590358
13,511.0,1628.33,1915.79,39.30769230769231,125.25615384615384,39.30769230769231,0,0,very_high,1300,615.79,"(400, 600]",1919.1506302955681,-3.3606302955681713,3.3606302955681713
4,231.0,20.39,499.26,57.75,5.0975,57.75,0,0,very_low,400,99.25999999999999,"(200, 400]",501.79897914728997,-2.5389791472899788,2.5389791472899788
9,1139.0,1973.31,1759.33,126.55555555555556,219.25666666666666,126.55555555555556,0,0,very_high,900,859.3299999999999,,1833.8817978403433,-74.5517978403434,74.5517978403434
9,578.0,1167.71,1587.21,64.22222222222223,129.74555555555557,64.22222222222223,0,0,very_high,900,687.21,"(400, 600]",1616.4373732559854,-29.227373255985412,29.227373255985412
14,530.0,2028.06,2079.14,37.857142857142854,144.86142857142858,37.857142857142854,0,0,,1400,679.1399999999999,"(400, 600]",1960.671333773376,118.46866622662378,118.46866622662378
7,316.0,141.89,837.8,45.142857142857146,20.27,45.142857142857146,0,0,medium,700,137.79999999999995,"(200, 400]",779.9798626202794,57.82013737972056,57.82013737972056
2,897.0,2382.39,1437.95,448.5,1191.195,448.5,0,0,,200,1237.95,"(800, 1000]",1479.3935770508226,-41.44357705082257,41.44357705082257
12,121.0,608.92,1033.44,10.083333333333334,50.74333333333333,10.083333333333334,0,0,high,1200,-166.55999999999995,"(100, 200]",1037.483613897377,-4.043613897376872,4.043613897376872
4,764.0,1417.94,1682.1,191.0,354.485,191.0,0,1,very_high,400,1282.1,"(600, 800]",1596.0592208023468,86.04077919765314,86.04077919765314
11,663.0,2141.08,1715.29,60.27272727272727,194.64363636363635,60.27272727272727,0,0,,1100,615.29,"(600, 800]",1732.3715026197103,-17.081502619710363,17.081502619710363
3,91.0,1640.15,1338.3,30.333333333333332,546.7166666666667,30.333333333333332,0,0,very_high,300,1038.3,"(0, 100]",1333.3684854843782,4.931514515621757,4.931514515621757
1,1035.0,1289.84,1317.33,1035.0,1289.84,1035.0,0,0,very_high,100,1217.33,,1382.7269826018044,-65.39698260180444,65.39698260180444
7,125.0,193.62,616.24,17.857142857142858,27.66,17.857142857142858,0,0,medium,700,-83.75999999999999,"(100, 200]",657.8539917808416,-41.613991780841616,41.613991780841616
12,437.0,639.96,1183.74,36.416666666666664,53.330000000000005,36.416666666666664,0,0,high,1200,-16.25999999999999,"(400, 600]",1151.9775332526972,31.762466747302824,31.762466747302824
4,84.0,2243.12,1392.1,21.0,560.78,21.0,0,0,,400,992.0999999999999,"(0, 100]",1097.7616812924462,294.33831870755375,294.33831870755375
5,716.0,1316.6,1686.98,143.2,263.32,143.2,1,0,very_high,500,1186.98,"(600, 800]",1639.7194379690632,47.26056203093685,47.26056203093685
12,18.0,2461.37,1556.78,1.5,205.11416666666665,1.5,0,0,,1200,356.78,"(0, 100]",1594.8047986485742,-38.02479864857423,38.02479864857423
3,560.0,1664.15,1419.48,186.66666666666666,554.7166666666667,186.66666666666666,0,1,very_high,300,1119.48,"(400, 600]",1459.2173345822719,-39.73733458227184,39.73733458227184
3,504.0,63.39,568.17,168.0,21.13,168.0,0,0,low,300,268.16999999999996,"(400, 600]",584.1265330063717,-15.956533006371728,15.956533006371728
5,1126.0,664.9,1336.74,225.2,132.98,225.2,1,0,high,500,836.74,,1287.5442512468892,49.19574875311082,49.19574875311082
1,1092.0,390.55,589.11,1092.0,390.55,1092.0,0,0,medium_high,100,489.11,,586.3775763048036,2.7324236951964167,2.7324236951964167
11,273.0,502.37,862.61,24.818181818181817,45.67,24.818181818181817,0,0,medium_high,1100,-237.39,"(200, 400]",959.3248251686109,-96.7148251686109,96.7148251686109
4,6.0,458.7,459.21,1.5,114.675,1.5,0,0,medium_high,400,59.20999999999998,"(0, 100]",429.8571898730021,29.352810126997895,29.352810126997895
1,620.0,490.45,678.74,620.0,490.45,620.0,0,0,medium_high,100,578.74,"(600, 800]",585.4882352954007,93.25176470459928,93.25176470459928
5,659.0,2083.15,1645.06,131.8,416.63,131.8,1,0,,500,1145.06,"(600, 800]",1667.6168196184553,-22.556819618455393,22.556819618455393
12,353.0,2150.17,1765.67,29.416666666666668,179.18083333333334,29.416666666666668,0,0,,1200,565.6700000000001,"(200, 400]",1694.935666795009,70.73433320499112,70.73433320499112
13,618.0,1982.27,2000.39,47.53846153846154,152.4823076923077,47.53846153846154,0,0,very_high,1300,700.3900000000001,"(600, 800]",1902.962220265717,97.42777973428315,97.42777973428315
2,1158.0,2355.92,1528.91,579.0,1177.96,579.0,0,0,,200,1328.91,,1511.4156632682973,17.494336731702788,17.494336731702788
3,512.0,1251.6,1360.76,170.66666666666666,417.2,170.66666666666666,0,0,very_high,300,1060.76,"(400, 600]",1378.022059716587,-17.26205971658692,17.26205971658692
5,840.0,941.55,1676.48,168.0,188.31,168.0,1,0,very_high,500,1176.48,"(800, 1000]",1558.7678766793947,117.71212332060531,117.71212332060531
7,1086.0,2319.81,1858.36,155.14285714285714,331.40142857142854,155.14285714285714,0,0,,700,1158.36,,1882.98296080305,-24.62296080305009,24.62296080305009
13,1152.0,864.45,1797.14,88.61538461538461,66.49615384615385,88.61538461538461,0,0,very_high,1300,497.1400000000001,,1874.1964099623697,-77.05640996236957,77.05640996236957
4,840.0,1375.42,1580.95,210.0,343.855,210.0,0,1,very_high,400,1180.95,"(800, 1000]",1543.6295921857234,37.32040781427668,37.32040781427668
4,724.0,89.99,667.98,181.0,22.4975,181.0,0,1,low,400,267.98,"(600, 800]",776.9976884279306,-109.01768842793058,109.01768842793058
3,327.0,2141.92,1438.41,109.0,713.9733333333334,109.0,0,0,,300,1138.41,"(200, 400]",1436.9376906822354,1.4723093177647115,1.4723093177647115
13,1055.0,2005.84,1997.52,81.15384615384616,154.29538461538462,81.15384615384616,0,0,,1300,697.52,,1991.7698513471853,5.750148652814687,5.750148652814687
1,931.0,327.97,609.73,931.0,327.97,931.0,0,0,medium_high,100,509.73,"(800, 1000]",578.1379452111489,31.5920547888511,31.5920547888511
10,108.0,2181.67,1632.42,10.8,218.167,10.8,0,0,,1000,632.4200000000001,"(100, 200]",1557.659727507378,74.76027249262211,74.76027249262211
13,1204.0,24.47,1344.17,92.61538461538461,1.8823076923076922,92.61538461538461,0,0,very_low,1300,44.17000000000007,,1417.6705380662838,-73.50053806628375,73.50053806628375
5,517.0,919.25,1288.31,103.4,183.85,103.4,1,0,very_high,500,788.31,"(400, 600]",1014.5267311950505,273.78326880494944,273.78326880494944
8,897.0,1536.36,1944.62,112.125,192.045,112.125,0,0,very_high,800,1144.62,"(800, 1000]",1823.6354319207892,120.9845680792107,120.9845680792107
12,988.0,2492.79,1753.84,82.33333333333333,207.7325,82.33333333333333,0,0,,1200,553.8399999999999,"(800, 1000]",1811.6252147049822,-57.78521470498231,57.78521470498231
1,1041.0,1630.25,1466.95,1041.0,1630.25,1041.0,0,0,very_high,100,1366.95,,1426.2032647818987,40.74673521810132,40.74673521810132
10,454.0,2359.42,1619.0,45.4,235.942,45.4,0,0,,1000,619.0,"(400, 600]",1599.2424629980567,19.75753700194332,19.75753700194332
5,406.0,1084.16,1399.39,81.2,216.83200000000002,81.2,1,0,very_high,500,899.3900000000001,"(400, 600]",1413.2137297079028,-13.823729707902658,13.823729707902658
4,103.0,1790.07,1394.55,25.75,447.5175,25.75,0,0,very_high,400,994.55,"(100, 200]",1374.7629742210565,19.787025778943416,19.787025778943416
11,198.0,269.95,695.66,18.0,24.54090909090909,18.0,0,0,medium,1100,-404.34000000000003,"(100, 200]",854.1445993823918,-158.48459938239182,158.48459938239182
4,477.0,18.97,631.5,119.25,4.7425,119.25,0,0,very_low,400,231.5,"(400, 600]",660.0474947919773,-28.54749479197733,28.54749479197733
11,67.0,2455.53,1572.91,6.090909090909091,223.23000000000002,6.090909090909091,0,0,,1100,472.9100000000001,"(0, 100]",1561.1102981562167,11.799701843783396,11.799701843783396
7,789.0,185.73,966.26,112.71428571428571,26.532857142857143,112.71428571428571,0,0,medium,700,266.26,"(600, 800]",1027.468281718622,-61.20828171862195,61.20828171862195
13,70.0,993.7,1492.02,5.384615384615385,76.43846153846154,5.384615384615385,0,0,very_high,1300,192.01999999999998,"(0, 100]",1557.5639791838692,-65.54397918386917,65.54397918386917
12,59.0,858.62,1377.35,4.916666666666667,71.55166666666666,4.916666666666667,0,0,very_high,1200,177.3499999999999,"(0, 100]",1292.1747047953752,85.17529520462472,85.17529520462472
3,1027.0,180.0,804.96,342.3333333333333,60.0,342.3333333333333,0,0,medium,300,504.96000000000004,,770.2068041367268,34.75319586327328,34.75319586327328
3,275.0,543.74,572.73,91.66666666666667,181.24666666666667,91.66666666666667,0,0,medium_high,300,272.73,"(200, 400]",537.9782424120249,34.751757587975135,34.751757587975135
12,180.0,384.42,873.97,15.0,32.035000000000004,15.0,0,0,medium_high,1200,-326.03,"(100, 200]",918.9132058732773,-44.94320587327729,44.94320587327729
3,334.0,2449.89,1472.53,111.33333333333333,816.63,111.33333333333333,0,0,,300,1172.53,"(200, 400]",1443.2003178922685,29.329682107731514,29.329682107731514
7,759.0,1694.02,1960.92,108.42857142857143,242.00285714285715,108.42857142857143,0,0,very_high,700,1260.92,"(600, 800]",1831.4271749917937,129.4928250082064,129.4928250082064
10,174.0,1991.96,1542.4,17.4,199.196,17.4,0,0,very_high,1000,542.4000000000001,"(100, 200]",1557.659727507378,-15.259727507377875,15.259727507377875
1,780.0,366.37,516.69,780.0,366.37,780.0,0,0,medium_high,100,416.69000000000005,"(600, 800]",568.097784069764,-51.40778406976392,51.40778406976392
9,934.0,415.5,1208.82,103.77777777777777,46.166666666666664,103.77777777777777,0,0,medium_high,900,308.81999999999994,"(800, 1000]",1233.595411374642,-24.77541137464209,24.77541137464209
8,936.0,556.28,1277.26,117.0,69.535,117.0,0,0,medium_high,800,477.26,"(800, 1000]",1262.2583806905418,15.001619309458192,15.001619309458192
1,1002.0,2320.13,1475.4,1002.0,2320.13,1002.0,0,0,,100,1375.4,,1427.218820328622,48.181179671378004,48.181179671378004
7,83.0,137.84,482.65,11.857142857142858,19.69142857142857,11.857142857142858,0,0,medium,700,-217.35000000000002,"(0, 100]",585.3755621722642,-102.72556217226418,102.72556217226418
9,191.0,789.52,1058.5,21.22222222222222,87.72444444444444,21.22222222222222,0,0,high,900,158.5,"(100, 200]",1037.5225365247047,20.97746347529528,20.97746347529528
3,280.0,1090.37,1256.92,93.33333333333333,363.45666666666665,93.33333333333333,0,0,very_high,300,956.9200000000001,"(200, 400]",1271.1486872241344,-14.228687224134319,14.228687224134319
5,644.0,2383.17,1785.53,128.8,476.634,128.8,1,0,,500,1285.53,"(600, 800]",1667.1845145673835,118.34548543261644,118.34548543261644
10,498.0,992.86,1395.03,49.8,99.286,49.8,0,0,very_high,1000,395.03,"(400, 600]",1531.0711435726687,-136.04114357266872,136.04114357266872
4,317.0,1793.28,1518.93,79.25,448.32,79.25,0,0,very_high,400,1118.93,"(200, 400]",1466.533627211391,52.39637278860914,52.39637278860914
4,1100.0,370.61,860.32,275.0,92.6525,275.0,0,0,medium_high,400,460.32000000000005,,848.0416340285536,12.27836597144642,12.27836597144642
4,263.0,2469.06,1503.98,65.75,617.265,65.75,0,0,,400,1103.98,"(200, 400]",1418.0103316567672,85.9696683432328,85.9696683432328
4,932.0,1287.34,1513.28,233.0,321.835,233.0,0,0,very_high,400,1113.28,"(800, 1000]",1548.5361610178331,-35.256161017833165,35.256161017833165
14,343.0,2013.4,1839.05,24.5,143.81428571428572,24.5,0,0,,1400,439.04999999999995,"(200, 400]",1823.4164028115242,15.633597188475733,15.633597188475733
2,274.0,888.24,917.79,137.0,444.12,137.0,0,0,very_high,200,717.79,"(200, 400]",955.8325258462238,-38.04252584622384,38.04252584622384
1,759.0,330.29,500.92,759.0,330.29,759.0,0,0,medium_high,100,400.92,"(600, 800]",554.6090338675187,-53.68903386751873,53.68903386751873
8,204.0,2178.45,1506.38,25.5,272.30625,25.5,0,0,,800,706.3800000000001,"(200, 400]",1464.9799883119297,41.400011688070435,41.400011688070435
10,396.0,2068.65,1556.68,39.6,206.865,39.6,0,0,,1000,556.6800000000001,"(200, 400]",1594.9966336535426,-38.31663365354257,38.31663365354257
6,840.0,870.82,1496.46,140.0,145.13666666666668,140.0,0,0,very_high,600,896.46,"(800, 1000]",1590.890741285079,-94.43074128507897,94.43074128507897
7,756.0,1473.59,1961.96,108.0,210.51285714285714,108.0,0,0,very_high,700,1261.96,"(600, 800]",1836.8758523384192,125.0841476615808,125.0841476615808
4,1048.0,279.75,780.15,262.0,69.9375,262.0,0,0,medium,400,380.15,,842.8099868507194,-62.659986850719406,62.659986850719406
9,800.0,39.96,1158.68,88.88888888888889,4.44,88.88888888888889,0,0,very_low,900,258.68000000000006,"(600, 800]",1070.3087847885781,88.37121521142194,88.37121521142194
3,240.0,1895.67,1386.33,80.0,631.89,80.0,0,0,very_high,300,1086.33,"(200, 400]",1375.0424531300225,11.287546869977405,11.287546869977405
13,997.0,920.48,2124.16,76.6923076923077,70.80615384615385,76.6923076923077,0,0,very_high,1300,824.1599999999999,"(800, 1000]",1886.312064388833,237.8479356111668,237.8479356111668
2,826.0,2163.39,1523.26,413.0,1081.695,413.0,0,0,,200,1323.26,"(800, 1000]",1489.5755278324953,33.68447216750474,33.68447216750474
6,194.0,914.25,1168.72,32.333333333333336,152.375,32.333333333333336,0,0,very_high,600,568.72,"(100, 200]",1168.6118729462492,0.10812705375087717,0.10812705375087717
4,333.0,1934.76,1467.52,83.25,483.69,83.25,0,0,very_high,400,1067.52,"(200, 400]",1466.533627211391,0.9863727886090601,0.9863727886090601
8,1053.0,1864.01,1794.57,131.625,233.00125,131.625,0,0,very_high,800,994.5699999999999,,1839.0066378366398,-44.436637836639875,44.436637836639875
12,466.0,1291.33,1770.37,38.833333333333336,107.61083333333333,38.833333333333336,0,0,very_high,1200,570.3699999999999,"(400, 600]",1713.6311222934473,56.73887770655256,56.73887770655256
8,916.0,2417.62,1755.05,114.5,302.2025,114.5,0,0,,800,955.05,"(800, 1000]",1798.913327637866,-43.86332763786595,43.86332763786595
11,322.0,1251.3,1732.46,29.272727272727273,113.75454545454545,29.272727272727273,0,0,very_high,1100,632.46,"(200, 400]",1655.4916818195575,76.96831818044257,76.96831818044257
13,11.0,1114.96,1555.48,0.8461538461538461,85.76615384615386,0.8461538461538461,0,0,very_high,1300,255.48000000000002,"(0, 100]",1569.589575914386,-14.109575914385914,14.109575914385914
7,250.0,364.79,718.71,35.714285714285715,52.112857142857145,35.714285714285715,0,0,medium_high,700,18.710000000000036,"(200, 400]",722.6556781811611,-3.9456781811610426,3.9456781811610426
5,247.0,296.51,594.93,49.4,59.302,49.4,1,0,medium,500,94.92999999999995,"(200, 400]",621.1575478601486,-26.22754786014866,26.22754786014866
14,1158.0,2104.61,1899.69,82.71428571428571,150.32928571428573,82.71428571428571,0,0,,1400,499.69000000000005,,1976.63765886147,-76.94765886147002,76.94765886147002
11,1095.0,1071.83,2159.33,99.54545454545455,97.43909090909091,99.54545454545455,0,0,very_high,1100,1059.33,,2033.0613652918053,126.26863470819467,126.26863470819467
11,1149.0,270.81,1284.51,104.45454545454545,24.61909090909091,104.45454545454545,0,0,medium,1100,184.51,,1374.8141135575993,-90.3041135575993,90.3041135575993
9,14.0,1057.38,1372.31,1.5555555555555556,117.48666666666668,1.5555555555555556,0,0,very_high,900,472.30999999999995,"(0, 100]",1427.4727034238374,-55.162703423837456,55.162703423837456
4,184.0,983.77,1202.69,46.0,245.9425,46.0,0,0,very_high,400,802.69,"(100, 200]",880.3298146228481,322.360185377152,322.360185377152
6,135.0,2488.22,1561.2,22.5,414.7033333333333,22.5,0,0,,600,961.2,"(100, 200]",1527.5077648462627,33.69223515373733,33.69223515373733
5,717.0,1508.97,1722.49,143.4,301.794,143.4,1,0,very_high,500,1222.49,"(600, 800]",1696.472158920442,26.01784107955791,26.01784107955791
1,389.0,1964.96,1228.94,389.0,1964.96,389.0,0,0,very_high,100,1128.94,"(200, 400]",1244.8427837563574,-15.902783756357394,15.902783756357394
3,1136.0,1296.54,1536.6,378.6666666666667,432.18,378.6666666666667,0,0,very_high,300,1236.6,,1455.789936205397,80.81006379460291,80.81006379460291
13,145.0,2202.42,1716.13,11.153846153846153,169.41692307692307,11.153846153846153,0,0,,1300,416.1300000000001,"(100, 200]",1747.9408523802604,-31.810852380260258,31.810852380260258
1,1122.0,861.5,1081.05,1122.0,861.5,1122.0,0,0,very_high,100,981.05,,1107.7532031231865,-26.70320312318654,26.70320312318654
14,383.0,97.95,1203.93,27.357142857142858,6.996428571428572,27.357142857142858,0,0,low,1400,-196.06999999999994,"(200, 400]",1103.6323207801652,100.29767921983489,100.29767921983489
1,309.0,1211.37,1110.55,309.0,1211.37,309.0,0,0,very_high,100,1010.55,"(200, 400]",1160.1521013770266,-49.602101377026656,49.602101377026656
14,1090.0,2248.68,1905.5,77.85714285714286,160.61999999999998,77.85714285714286,0,0,,1400,505.5,,1986.6229381170376,-81.12293811703762,81.12293811703762
3,278.0,994.9,1167.78,92.66666666666667,331.6333333333333,92.66666666666667,0,0,very_high,300,867.78,"(200, 400]",1094.0129675080532,73.7670324919468,73.7670324919468
7,1109.0,2397.29,1917.57,158.42857142857142,342.46999999999997,158.42857142857142,0,0,,700,1217.57,,1865.0680100879833,52.5019899120166,52.5019899120166
12,643.0,2194.16,1758.03,53.583333333333336,182.84666666666666,53.583333333333336,0,0,,1200,558.03,"(600, 800]",1780.8644575508017,-22.834457550801744,22.834457550801744
11,176.0,1050.67,1444.13,16.0,95.51545454545455,16.0,0,0,very_high,1100,344.1300000000001,"(100, 200]",1487.905481175997,-43.7754811759969,43.7754811759969
7,309.0,1021.75,1309.85,44.142857142857146,145.96428571428572,44.142857142857146,0,0,very_high,700,609.8499999999999,"(200, 400]",1442.055824633916,-132.2058246339161,132.2058246339161
3,992.0,1897.41,1539.0,330.6666666666667,632.47,330.6666666666667,0,0,very_high,300,1239.0,"(800, 1000]",1525.865208358579,13.134791641421089,13.134791641421089
3,175.0,440.19,431.17,58.333333333333336,146.73,58.333333333333336,0,0,medium_high,300,131.17000000000002,"(100, 200]",432.78016174648747,-1.6101617464874494,1.6101617464874494
5,895.0,2329.69,1791.96,179.0,465.938,179.0,1,0,,500,1291.96,"(800, 1000]",1734.865224899516,57.09477510048396,57.09477510048396
8,372.0,348.37,950.24,46.5,43.54625,46.5,0,0,medium_high,800,150.24,"(200, 400]",840.9117918815904,109.32820811840963,109.32820811840963
5,567.0,193.11,718.3,113.4,38.622,113.4,1,0,medium,500,218.29999999999995,"(400, 600]",779.1155090028318,-60.815509002831845,60.815509002831845
8,978.0,710.43,1624.58,122.25,88.80375,122.25,0,0,high,800,824.5799999999999,"(800, 1000]",1577.7369282951606,46.8430717048393,46.8430717048393
1,1082.0,1809.49,446.94,1082.0,1809.49,1082.0,0,0,very_high,100,346.94,,1421.3893242277989,-974.4493242277988,974.4493242277988
11,636.0,2238.97,1699.94,57.81818181818182,203.54272727272726,57.81818181818182,0,0,,1100,599.94,"(600, 800]",1716.3523706135734,-16.41237061357333,16.41237061357333
6,370.0,315.09,946.39,61.666666666666664,52.51499999999999,61.666666666666664,0,0,medium_high,600,346.39,"(200, 400]",824.9579617255541,121.43203827444586,121.43203827444586
8,413.0,222.83,802.95,51.625,27.85375,51.625,0,0,medium,800,2.9500000000000455,"(400, 600]",851.4561544049549,-48.50615440495483,48.50615440495483
3,399.0,141.39,546.04,133.0,47.129999999999995,133.0,0,0,medium,300,246.03999999999996,"(200, 400]",533.8211346809865,12.218865319013503,12.218865319013503
